idade,renda,score_serasa,interesse,dias_ult_compra,vlr_tran_total_6m,gasto_vinho_6m,gasto_queijo_6m,gasto_cerveja_6m,gasto_flv_6m,gasto_mercearia_6m
42,7062.88,727.59,1.0,22,794.88,95.18,4.17,1.1,66.47,68.06
46,5363.2,818.91,1.0,26,340.12,0.0,21.14,4.19,79.64,26.78
41,2983.5,513.46,0.0,181,0.0,0.12,0.0,0.0,0.52,0.0
41,2029.61,485.59,0.0,181,0.0,0.0,0.06,0.0,0.0,4.07
46,4067.98,628.24,0.99,3,2354.01,0.0,8.36,0.0,194.85,219.61
45,6801.11,810.76,1.0,16,806.8,130.3,0.0,25.36,6.8,41.97
49,3811.39,575.63,1.0,8,2505.73,0.0,34.7,0.0,231.3,294.18
45,6651.47,764.67,1.0,7,699.77,31.77,4.52,100.26,117.85,37.88
45,3103.3,601.04,0.71,42,173.0,0.07,0.0,0.0,3.05,27.45
49,3484.74,602.93,1.0,7,2404.06,12.32,0.0,558.06,196.21,288.59
44,2952.03,607.13,0.63,44,156.66,0.06,0.0,0.44,15.15,19.93
44,6955.86,738.63,0.99,30,859.79,126.81,0.0,0.0,39.21,94.96
44,6217.3,744.69,0.99,17,844.25,115.02,1.72,0.0,40.72,46.53
42,3645.15,504.59,0.0,182,1.06,0.02,0.01,0.0,0.0,1.38
47,3572.68,628.05,1.0,5,2476.89,27.36,0.0,599.19,153.22,297.96
45,2372.19,525.72,0.69,36,115.25,0.07,0.04,0.0,14.96,0.0
39,3513.55,578.85,0.0,181,4.53,0.0,0.0,0.0,0.0,1.38
43,2409.08,641.61,0.68,42,100.76,0.0,0.03,0.08,7.61,0.0
41,3080.96,572.15,0.59,59,264.42,0.0,0.44,498.05,1.61,39.96
45,3488.86,502.63,0.68,37,94.37,0.11,0.0,0.0,10.04,15.35
43,2846.04,484.58,0.0,178,27.87,0.22,0.0,0.13,0.0,0.0
45,3443.02,554.74,0.68,42,207.57,0.01,0.0,0.0,10.27,3.71
44,5411.08,729.32,0.99,30,481.11,0.0,11.41,0.0,52.19,44.44
42,3424.48,540.65,0.68,73,302.73,4.36,1.17,261.07,0.0,17.62
47,3025.39,590.39,1.0,5,2404.05,0.0,38.72,0.0,285.36,291.52
47,3251.67,568.61,0.65,51,128.34,0.02,0.03,0.23,7.53,0.0
44,4797.05,735.65,1.0,35,650.5,0.69,29.21,0.0,48.28,60.61
43,6733.17,754.35,1.0,23,747.73,152.49,0.0,0.0,33.09,65.9
45,7812.29,791.82,1.0,19,742.42,53.07,0.0,29.21,53.3,89.91
43,1849.95,469.38,0.0,180,3.87,0.0,0.01,0.0,0.0,0.0
44,3254.43,586.54,0.65,50,143.68,0.13,0.0,0.33,17.87,30.72
47,5156.5,752.92,0.99,28,610.6,0.0,24.85,1.49,23.82,36.18
41,2312.2,510.23,0.0,180,11.35,0.15,0.0,0.0,0.4,0.0
41,3054.51,615.46,0.64,64,230.71,0.0,0.0,663.27,8.39,0.0
48,3761.84,637.99,1.0,6,2419.21,0.0,51.88,517.38,247.72,284.76
43,3099.66,552.35,0.68,61,191.18,0.0,0.0,0.0,0.57,0.0
40,3926.62,627.87,0.64,60,206.5,0.0,1.02,239.92,1.43,0.0
43,2467.01,508.33,0.0,181,0.0,0.24,0.04,0.25,1.94,1.26
42,7850.78,762.58,1.0,23,806.79,18.29,4.86,34.43,37.67,107.9
42,7537.49,793.52,0.99,15,878.56,100.02,12.15,0.0,6.62,44.21
42,3015.59,515.48,0.0,182,0.0,0.0,0.03,0.0,0.0,0.93
46,3458.34,627.46,0.67,47,108.0,0.0,0.03,0.5,8.3,7.84
48,3373.52,590.4,1.0,3,2447.43,42.69,17.02,0.0,140.17,230.47
48,4399.82,675.54,1.0,4,2435.67,0.0,0.0,69.45,165.55,195.37
43,7616.12,790.96,1.0,23,892.93,185.55,0.43,9.48,85.9,23.87
43,2809.08,524.62,0.68,46,181.56,0.0,0.02,0.49,4.58,13.41
46,2792.91,624.9,1.0,7,2445.83,0.0,32.03,0.0,199.23,229.83
42,2773.01,577.67,0.65,40,150.03,0.0,0.0,0.0,8.09,0.0
44,6679.95,837.48,1.0,26,1014.1,41.03,12.7,0.0,54.5,72.29
44,2915.83,585.02,0.62,52,177.66,0.0,0.03,0.52,6.56,5.58
40,3130.93,540.02,0.0,181,0.0,0.14,0.07,0.0,0.21,0.0
44,4652.03,757.2,1.0,26,618.03,1.12,34.81,1.2,27.09,63.83
48,3544.27,600.34,0.99,4,2420.12,2.83,11.97,830.49,261.87,247.56
42,7060.17,783.81,0.98,25,778.57,107.33,14.74,86.62,26.88,24.88
44,5500.68,770.81,1.0,29,617.46,0.0,35.61,1.07,41.09,8.82
49,4070.84,595.65,0.99,5,2375.04,15.64,22.58,820.84,173.16,0.0
41,2828.94,555.39,0.0,182,16.95,0.0,0.02,0.07,0.0,0.0
44,4361.64,788.44,1.0,25,470.19,0.0,11.13,0.0,5.15,81.09
41,3798.2,494.77,0.0,184,28.2,0.0,0.0,0.0,0.42,2.85
39,3446.83,575.15,0.7,56,298.87,0.0,0.0,0.0,0.0,32.6
48,3142.18,627.78,1.0,1,2521.53,0.0,39.71,125.58,224.99,254.3
44,2791.91,565.84,0.66,43,240.43,0.0,0.04,0.74,9.24,26.53
44,2722.06,552.86,0.67,52,90.88,0.01,0.01,0.0,12.45,6.36
44,5174.13,779.8,0.99,38,441.37,1.49,41.27,0.0,45.4,61.31
44,6967.84,765.43,1.0,12,827.42,207.51,0.0,0.0,1.4,68.48
41,2292.52,556.68,0.0,181,0.0,0.26,0.06,0.02,0.2,0.0
40,2199.29,501.7,0.0,181,0.0,0.0,0.05,0.01,0.33,0.03
45,8166.05,773.66,1.0,22,851.46,198.39,8.12,30.86,66.39,58.3
42,3314.28,565.1,0.65,58,260.45,1.94,0.86,0.0,1.54,19.5
44,7192.14,737.56,0.98,21,766.68,82.49,0.0,0.0,19.54,65.49
46,3599.35,668.19,1.0,4,2477.64,0.0,23.28,1456.15,320.12,286.73
43,3836.14,523.59,0.68,59,307.71,0.0,0.05,0.0,9.67,20.45
39,2868.2,592.76,0.69,54,278.96,0.0,0.39,0.0,7.22,1.51
40,2902.21,465.51,0.0,182,0.0,0.0,0.0,0.0,0.0,0.0
42,2365.55,559.22,0.65,53,185.06,0.0,0.02,0.0,15.63,3.32
47,2999.04,638.66,1.0,4,2525.92,30.23,63.87,0.0,229.35,254.3
43,4311.16,585.57,0.64,65,258.47,0.0,0.0,448.9,0.0,12.61
44,6441.29,765.55,1.0,20,788.8,77.14,0.0,24.75,0.0,48.97
44,3376.93,499.27,0.69,60,298.13,0.91,0.99,474.18,1.55,17.24
47,3745.85,608.64,1.0,0,2489.1,0.47,33.9,0.0,245.04,197.04
43,6637.8,813.22,0.99,22,719.71,135.37,0.0,10.16,51.01,27.14
43,2207.77,614.52,0.69,45,164.06,0.02,0.02,0.07,5.35,39.7
48,3527.6,620.14,0.99,2,2477.66,0.0,41.4,2107.83,231.52,274.48
42,1523.36,455.05,0.01,180,28.82,0.05,0.0,0.0,0.0,0.0
43,2749.52,537.79,0.03,183,3.75,0.0,0.0,0.02,1.42,1.08
39,1560.17,506.77,0.01,183,0.0,0.0,0.0,0.2,0.78,2.08
45,2280.48,528.02,0.0,182,0.0,0.15,0.01,0.11,0.0,0.0
46,5673.77,714.0,1.0,29,514.25,0.52,30.88,0.0,30.39,43.91
51,4105.88,636.13,1.0,5,2551.4,9.76,31.03,2189.3,199.93,205.69
43,7092.55,767.66,1.0,23,902.85,168.15,0.0,29.96,64.45,45.4
40,2669.56,500.92,0.03,184,0.0,0.02,0.0,0.0,0.0,1.7
42,2657.85,464.46,0.0,184,0.0,0.0,0.02,0.0,0.0,0.0
40,2550.55,535.33,0.0,183,0.0,0.09,0.0,0.0,0.28,0.56
48,3130.65,604.88,1.0,4,2415.01,0.0,19.42,79.21,243.64,118.69
44,6740.14,737.79,0.99,25,838.52,0.42,6.35,0.0,36.19,52.1
44,6817.4,796.09,0.98,27,904.46,168.63,0.0,16.12,11.87,56.19
41,3466.14,489.1,0.0,181,9.35,0.0,0.01,0.0,0.0,0.0
43,2878.98,589.87,0.66,43,184.41,0.08,0.04,0.09,15.25,0.0
40,3436.86,592.58,0.65,64,190.3,5.27,0.0,0.0,7.65,55.38
45,6081.99,812.69,1.0,24,554.32,0.55,7.74,3.61,21.64,39.07
41,2869.47,590.58,0.66,46,143.93,0.06,0.0,0.24,1.2,1.19
43,3104.48,502.94,0.0,181,19.13,0.0,0.03,0.0,0.0,0.18
47,6997.12,805.76,0.97,22,602.93,110.97,0.0,0.89,93.43,47.44
43,2332.48,481.77,0.0,182,0.0,0.01,0.03,0.02,0.57,1.5
42,2201.25,518.07,0.0,180,0.0,0.0,0.01,0.0,0.25,0.08
44,2447.6,528.01,0.01,182,12.99,0.0,0.02,0.0,0.0,0.77
43,3558.84,492.92,0.64,60,302.76,0.33,0.0,255.15,0.0,0.0
49,5382.95,657.41,1.0,8,2506.61,0.0,17.71,0.0,202.48,382.59
43,3156.1,601.76,0.63,57,117.21,0.0,0.0,0.0,15.21,10.78
43,2634.09,552.91,0.0,180,10.2,0.16,0.0,0.02,0.0,0.0
41,4154.09,565.88,0.64,56,297.7,1.19,0.0,180.8,1.5,28.39
39,3571.28,523.42,0.66,62,298.35,0.0,0.0,0.0,0.17,37.19
43,4083.53,655.29,0.99,3,2426.34,10.34,0.0,346.64,136.78,105.86
42,4617.25,586.76,0.66,62,279.99,7.06,0.0,0.54,11.73,0.0
43,2618.49,558.84,0.69,42,170.08,0.0,0.0,0.0,10.4,0.0
41,2873.86,542.97,0.0,182,0.43,0.09,0.0,0.0,0.98,0.0
44,5607.08,765.4,0.98,30,719.11,0.0,9.79,0.0,42.2,45.91
42,6800.0,749.66,1.0,25,791.56,198.7,0.0,4.14,69.22,9.28
42,1922.6,510.51,0.02,182,0.82,0.05,0.06,0.15,0.34,0.0
42,1537.44,493.28,0.0,180,0.0,0.0,0.0,0.17,1.48,0.91
43,2567.79,575.96,0.65,43,159.52,0.05,0.0,1.04,13.56,4.58
43,3136.23,524.3,0.64,56,165.46,0.0,0.04,0.32,7.8,0.0
48,4481.51,608.8,0.99,3,2490.31,4.28,50.64,0.0,218.62,351.15
43,7413.46,815.59,1.0,19,794.78,91.95,0.09,22.4,89.92,44.12
44,4243.28,778.73,1.0,29,535.06,0.42,25.39,0.0,28.36,59.48
43,7617.71,712.43,0.97,27,799.53,100.52,0.0,61.62,28.33,39.98
43,5608.77,773.26,1.0,28,837.51,0.0,14.99,51.6,1.15,58.3
45,3108.08,460.79,0.02,182,8.24,0.0,0.0,0.18,0.0,0.55
47,4157.25,603.85,1.0,9,2382.08,13.81,44.87,16.51,228.31,259.24
45,3290.37,667.14,0.99,4,2386.04,0.0,34.76,954.74,216.09,356.66
47,3365.76,606.83,1.0,6,2493.65,0.0,20.16,1366.95,176.1,282.87
43,7761.94,789.29,0.99,28,823.41,188.34,5.97,13.66,32.72,79.81
42,8446.65,755.87,1.0,23,875.57,89.97,22.03,22.73,42.25,67.8
40,3315.13,561.55,0.64,64,211.22,3.08,0.2,0.0,11.73,0.0
43,2910.15,582.91,0.63,48,273.73,0.0,0.02,0.86,5.1,36.79
47,4688.91,754.06,1.0,27,528.23,0.0,26.19,0.95,48.31,34.98
45,4988.79,762.89,1.0,34,582.51,0.87,28.61,0.0,20.02,76.85
46,3656.74,596.14,1.0,4,2458.35,19.09,16.53,0.0,130.11,121.18
44,3637.79,607.1,0.62,55,413.85,2.19,0.0,448.84,1.93,6.83
49,3117.8,611.25,0.99,6,2348.36,0.0,37.08,670.07,183.83,227.49
41,6451.84,821.83,1.0,19,787.57,127.83,8.63,4.35,68.81,49.22
49,2854.73,640.51,1.0,4,2474.43,0.0,30.04,379.17,246.88,74.07
44,2227.94,491.74,0.01,182,0.0,0.0,0.0,0.03,0.0,0.15
43,6403.35,710.68,1.0,21,797.48,96.5,0.0,40.86,0.0,53.31
41,3084.1,516.67,0.01,179,0.12,0.0,0.05,0.0,0.16,3.03
43,3069.93,617.98,0.7,57,344.02,2.63,0.04,0.0,0.0,0.0
44,3289.29,540.79,0.63,46,161.51,0.14,0.0,0.21,2.26,0.0
46,3657.26,679.64,1.0,9,2430.84,13.34,22.4,0.0,160.68,194.31
41,3786.29,571.37,0.66,45,215.3,3.06,0.26,164.99,9.07,0.0
41,3284.41,578.68,0.66,59,198.58,0.0,0.0,0.0,0.86,19.32
44,4652.76,765.69,1.0,28,497.47,0.84,31.63,0.0,50.72,34.26
42,5511.52,732.0,1.0,26,546.17,0.17,35.23,4.27,54.8,62.87
41,2444.04,553.08,0.65,59,251.32,0.0,0.92,578.41,0.53,15.88
39,2624.12,482.46,0.0,181,0.0,0.03,0.0,0.0,0.0,0.0
43,4538.26,759.05,1.0,25,574.53,0.0,26.95,2.56,8.69,42.23
40,3427.54,581.12,0.69,42,160.42,0.1,0.0,0.07,0.0,17.86
41,6483.71,833.22,0.98,28,994.75,43.16,0.0,44.71,45.8,41.1
41,2496.49,468.25,0.01,181,0.0,0.05,0.0,0.13,0.54,0.0
40,3403.24,529.51,0.61,56,260.64,0.0,0.51,0.0,0.0,1.33
41,2631.16,539.52,0.71,51,187.39,0.0,0.0,0.21,4.11,35.66
46,4277.88,757.52,1.0,32,466.07,0.0,15.78,0.0,34.88,48.35
43,3145.74,564.57,0.71,41,180.09,0.15,0.0,0.0,8.15,3.49
44,5817.83,798.96,0.98,23,815.6,152.28,3.92,14.64,58.21,40.5
41,2558.34,571.58,0.67,57,211.35,2.62,0.0,257.36,7.68,19.65
45,5401.82,785.88,0.97,28,675.6,0.71,27.11,0.0,26.74,9.87
44,5359.9,756.94,1.0,33,665.56,0.0,6.2,5.02,45.28,52.54
41,2877.41,491.03,0.0,179,0.0,0.0,0.0,0.18,0.32,0.0
40,2712.61,525.58,0.03,182,1.0,0.0,0.04,0.17,0.0,0.0
47,6338.94,801.85,0.98,21,754.7,134.5,0.0,19.16,58.56,37.92
43,3987.47,563.94,0.66,58,198.76,0.0,0.0,140.47,7.68,1.19
43,3058.3,566.61,0.72,43,184.23,0.13,0.0,0.32,0.0,6.56
50,3491.97,648.9,1.0,2,2513.42,0.0,30.04,674.48,153.51,139.49
43,3155.1,618.05,0.72,46,136.39,0.0,0.0,0.0,15.88,16.13
40,2061.36,516.91,0.0,184,3.19,0.0,0.03,0.0,0.43,0.0
42,7552.8,795.33,0.98,19,866.42,60.31,6.22,27.38,0.0,79.99
42,3139.44,580.85,0.67,41,111.13,0.0,0.01,0.0,0.9,11.06
43,7540.42,744.34,1.0,16,763.36,0.0,0.0,81.22,92.41,29.58
41,2425.3,513.19,0.0,181,26.11,0.01,0.0,0.0,1.32,0.0
41,3191.01,589.9,0.68,57,229.68,0.0,0.49,46.93,0.0,0.0
42,3127.47,547.14,0.64,58,248.47,0.0,0.0,118.92,0.0,10.39
43,4146.5,572.38,0.69,57,270.92,0.0,0.0,234.37,0.0,45.84
42,2511.73,580.61,0.01,182,0.0,0.0,0.0,0.0,0.44,0.85
44,3104.86,559.73,0.68,43,146.9,0.03,0.02,0.0,1.83,0.0
42,2227.21,461.81,0.0,184,0.0,0.01,0.04,0.05,0.27,0.0
43,8172.99,810.02,0.96,19,903.49,0.0,7.26,0.0,62.75,52.74
41,2604.86,536.5,0.0,181,2.9,0.04,0.0,0.0,0.0,1.79
44,5368.76,762.61,0.97,33,614.68,1.23,23.51,1.25,19.54,59.93
44,8225.0,772.49,1.0,22,751.32,37.39,1.31,11.39,97.93,51.69
44,4800.06,765.69,1.0,32,580.83,0.0,36.21,7.47,20.25,69.68
46,4946.33,791.33,1.0,38,579.21,0.22,13.94,7.33,28.22,40.19
41,2782.45,515.52,0.02,181,0.0,0.0,0.0,0.01,0.0,0.0
46,2509.41,603.53,0.68,43,130.7,0.05,0.0,0.92,13.93,16.77
43,3514.05,494.01,0.71,47,174.69,0.0,0.0,0.23,5.41,3.86
41,3916.82,573.67,0.67,61,289.63,1.76,0.03,0.0,1.49,0.0
46,4787.3,737.57,1.0,29,418.79,0.0,26.89,0.0,62.42,49.1
39,3644.1,557.48,0.59,62,223.97,3.45,1.62,587.42,11.41,46.3
44,7384.14,768.38,0.98,27,857.23,131.47,0.72,25.08,64.4,30.14
45,4586.41,625.55,0.99,3,2456.83,7.72,29.42,0.0,275.36,319.96
40,3399.21,564.69,0.66,67,200.17,4.7,0.33,0.0,12.02,15.0
49,3765.41,702.03,1.0,4,2572.35,0.0,37.05,1330.89,122.5,274.98
44,4800.1,770.19,0.98,33,736.37,0.0,34.03,6.68,26.17,48.22
44,2478.47,570.91,0.7,38,173.5,0.0,0.05,0.37,0.0,10.1
46,5473.24,795.77,1.0,15,503.94,0.0,26.94,0.0,32.78,57.23
42,7079.82,785.82,1.0,30,644.11,0.47,20.18,0.34,26.14,40.9
46,2499.04,558.89,0.67,52,107.97,0.0,0.0,0.0,11.78,26.85
44,4328.54,576.44,1.0,5,2486.38,0.0,33.35,0.0,218.73,263.69
43,5561.67,765.48,0.99,21,489.97,1.02,29.48,10.88,36.71,32.32
44,1921.71,518.66,0.0,182,17.07,0.02,0.01,0.0,0.0,0.0
46,4304.81,788.96,0.97,27,536.09,0.0,36.46,0.0,53.09,35.36
46,3112.36,645.89,0.72,52,111.27,0.0,0.0,0.0,1.5,25.2
41,3016.34,522.73,0.0,184,25.54,0.0,0.02,0.13,0.0,0.0
46,3725.67,639.62,1.0,1,2355.08,0.0,21.12,691.57,237.15,130.95
46,7309.62,825.15,1.0,21,954.84,193.07,1.11,0.0,36.82,63.83
44,7736.89,760.6,1.0,23,934.65,145.54,0.0,76.21,0.0,0.0
45,6306.85,781.29,1.0,36,418.69,2.68,54.47,2.19,38.32,67.95
44,3332.45,586.8,0.66,51,153.72,0.0,0.04,0.71,4.53,10.14
41,2785.75,577.55,0.66,60,362.23,0.0,1.84,160.73,2.75,0.0
41,3593.29,559.42,0.67,44,201.37,0.0,0.0,0.45,9.65,0.0
40,6004.67,761.51,0.98,13,933.75,119.86,0.0,67.36,26.73,38.47
45,5088.02,802.88,1.0,41,545.19,0.02,22.91,0.0,94.88,19.05
41,3219.24,633.88,0.69,62,199.94,0.07,0.0,0.0,8.37,26.07
40,2374.31,453.6,0.01,183,10.58,0.0,0.0,0.0,0.0,0.0
44,2777.22,605.64,0.65,55,229.88,0.03,0.0,0.52,1.94,7.66
44,3421.33,558.69,0.68,50,109.33,0.0,0.0,1.94,6.06,18.22
50,3516.94,644.33,0.99,5,2529.24,0.0,28.11,160.34,147.85,34.23
42,2644.13,564.37,0.68,56,141.86,0.06,0.0,0.67,10.08,11.89
42,5010.07,770.72,0.98,32,727.09,0.31,20.13,0.0,73.31,20.68
49,3588.42,564.78,1.0,9,2419.45,0.0,13.14,802.8,198.86,192.76
45,6939.75,823.04,0.97,28,1015.56,88.52,0.0,64.95,22.55,47.25
43,8195.54,799.26,1.0,13,677.73,140.32,0.0,24.06,46.02,76.64
44,6979.8,786.6,1.0,20,775.37,205.17,0.0,0.22,107.72,58.52
45,2697.58,610.4,0.67,52,82.65,0.02,0.0,0.0,8.19,5.34
43,3971.96,510.84,0.68,59,317.26,0.0,0.41,752.19,0.0,16.56
48,3909.58,619.3,1.0,7,2448.32,0.0,28.68,0.0,221.62,114.72
41,2375.51,538.62,0.0,182,27.49,0.0,0.01,0.0,0.84,0.0
47,3393.52,610.86,1.0,3,2443.87,2.2,20.49,0.0,285.74,317.95
47,3282.39,618.01,1.0,3,2360.34,23.42,20.61,1023.2,183.56,340.06
49,3404.55,647.09,1.0,2,2460.7,9.82,8.41,1165.63,166.53,434.76
45,2961.12,673.53,1.0,6,2361.63,0.0,5.46,0.0,167.5,336.62
48,3988.89,657.09,1.0,2,2477.69,7.47,0.0,0.0,276.21,200.32
43,4352.75,584.09,1.0,8,2444.01,0.0,31.55,0.0,112.32,222.83
46,2104.97,539.82,0.66,49,141.04,0.0,0.02,0.39,5.05,10.43
47,3992.44,672.84,1.0,0,2473.71,0.0,0.0,1291.54,138.41,432.13
43,2857.55,498.65,0.65,46,126.38,0.0,0.03,0.0,3.22,11.21
42,5222.4,696.18,1.0,33,579.43,0.0,34.74,0.0,23.01,30.5
39,2196.28,539.38,0.0,180,0.0,0.05,0.0,0.0,0.0,0.76
51,3381.19,609.3,1.0,4,2463.12,0.0,32.51,0.0,235.85,330.06
45,3262.45,519.94,0.68,60,281.26,4.83,0.07,0.0,0.0,1.47
45,3057.54,610.0,0.67,45,127.8,0.0,0.01,0.17,11.1,0.0
46,3420.88,633.38,0.99,8,2469.91,7.0,30.41,0.0,224.22,135.09
43,2572.28,599.23,0.66,43,130.13,0.0,0.03,0.69,1.52,0.0
42,7734.12,764.06,1.0,18,927.89,49.22,0.0,96.78,66.88,34.3
49,4054.67,643.78,1.0,3,2386.74,0.0,15.33,0.0,157.26,428.33
46,2825.7,622.05,1.0,3,2598.62,29.13,19.22,0.0,180.2,282.25
43,2718.83,477.2,0.0,181,30.45,0.0,0.0,0.04,0.0,0.0
42,4597.82,724.03,1.0,32,599.9,0.02,30.83,6.16,29.37,21.43
41,4096.12,625.42,0.62,68,295.17,1.39,0.61,748.79,10.43,0.0
43,4884.92,711.78,1.0,34,576.07,0.0,28.17,0.0,56.36,59.97
42,3338.34,497.83,0.0,183,5.36,0.13,0.0,0.0,0.0,0.0
46,4562.05,637.52,0.99,6,2449.65,11.39,13.78,0.0,122.17,335.85
48,2843.53,668.15,0.99,8,2546.67,8.16,35.74,0.0,51.43,272.64
44,2603.53,559.55,0.64,49,94.44,0.0,0.03,0.01,5.57,17.09
48,3299.41,626.36,1.0,3,2431.08,0.0,19.39,694.28,174.89,357.0
40,3302.8,616.92,0.65,63,345.29,0.0,0.36,466.73,0.0,31.7
44,6622.32,796.12,1.0,29,856.01,168.68,11.19,55.79,54.93,25.53
45,4113.88,804.36,1.0,24,534.01,0.17,34.85,0.0,67.27,4.44
44,5936.27,740.97,0.98,34,556.44,0.87,25.8,7.39,71.54,36.09
48,3291.39,619.85,0.99,6,2550.45,0.0,35.95,1355.86,319.98,174.34
45,6664.18,794.28,1.0,26,682.47,38.36,0.72,33.52,74.64,19.62
44,3580.02,597.69,1.0,6,2451.59,8.05,10.87,0.0,145.93,283.2
40,2273.25,502.67,0.0,179,0.0,0.0,0.0,0.0,0.0,0.3
46,3242.14,612.46,1.0,5,2499.08,54.12,16.48,125.93,282.18,326.99
41,3055.44,605.96,0.67,40,132.19,0.14,0.01,0.0,20.45,0.0
45,2548.01,519.76,0.0,181,0.0,0.04,0.0,0.0,0.0,0.0
44,6311.23,784.58,0.99,24,912.65,182.35,13.86,0.0,79.22,22.39
44,4352.8,840.41,1.0,36,504.89,0.0,14.06,13.2,145.74,94.74
46,4380.46,705.12,0.98,33,457.68,0.0,20.6,0.0,25.28,37.55
43,7013.27,809.09,0.98,20,918.4,98.45,0.0,0.0,56.19,26.1
45,2792.01,593.53,0.67,46,162.59,0.12,0.0,0.07,6.41,6.9
43,5005.99,767.26,0.99,31,491.9,0.49,26.96,3.33,50.46,47.7
45,7777.05,757.65,0.98,20,942.68,115.21,0.0,0.0,27.87,96.64
41,8261.66,803.33,1.0,19,785.57,72.08,0.0,0.0,92.04,34.16
48,3409.58,557.44,0.99,4,2411.65,0.0,13.0,162.23,301.99,149.82
49,3138.63,635.84,1.0,4,2395.25,0.0,30.4,0.0,164.61,286.77
44,6294.03,777.06,1.0,23,616.44,0.0,25.69,0.0,46.77,5.87
45,3520.92,565.73,0.66,49,47.64,0.0,0.01,0.15,4.71,0.63
41,3587.66,606.54,0.59,67,245.74,0.0,0.17,349.95,7.97,35.66
44,2683.1,559.75,0.0,181,16.82,0.1,0.04,0.3,0.0,0.0
43,2504.86,473.48,0.0,180,11.03,0.0,0.0,0.0,1.13,0.72
44,8720.64,802.52,0.97,30,714.52,190.45,0.08,2.39,75.61,35.58
42,4481.32,562.11,0.65,66,312.49,7.63,0.62,0.0,13.48,0.0
42,2337.0,480.27,0.0,182,0.0,0.0,0.06,0.12,0.0,3.14
45,5784.0,732.57,0.98,36,501.4,0.0,34.02,0.0,87.13,50.27
43,6810.68,759.3,1.0,19,811.05,117.9,0.0,0.0,45.79,65.99
46,3734.68,629.69,1.0,6,2504.68,0.0,0.0,2156.96,186.74,370.86
43,3189.37,591.93,0.67,45,141.7,0.0,0.0,0.33,16.31,24.22
43,1951.09,531.94,0.65,36,147.63,0.13,0.0,0.0,20.07,13.15
41,2685.38,525.58,0.0,181,0.0,0.08,0.01,0.0,0.0,0.42
41,3433.0,525.27,0.65,61,220.37,0.0,0.81,205.35,2.42,5.4
43,7622.03,787.78,1.0,18,884.59,89.32,0.0,0.0,0.0,65.35
48,3254.1,613.1,1.0,2,2567.12,48.02,25.72,358.29,240.88,2.61
48,3226.44,624.03,1.0,0,2362.77,14.43,54.49,0.0,234.43,137.36
42,3888.34,579.39,0.68,55,195.71,3.7,0.0,0.0,5.81,0.0
49,3932.27,609.24,1.0,9,2413.3,11.67,11.05,0.0,188.93,394.99
46,3931.38,632.08,0.99,4,2464.65,45.32,0.97,0.0,193.51,287.97
39,4123.45,595.71,0.67,52,233.5,0.0,0.89,95.06,3.54,0.0
42,2869.42,628.41,0.69,50,142.7,0.03,0.0,0.0,7.06,34.44
40,2598.61,549.04,0.0,184,16.73,0.08,0.0,0.0,0.0,5.38
42,2286.11,530.26,0.02,182,20.09,0.12,0.0,0.0,0.0,1.77
40,3176.56,572.33,0.66,58,214.61,0.68,0.0,359.82,0.0,0.0
46,6825.71,795.88,1.0,15,824.31,118.36,0.0,0.0,28.75,0.0
41,2529.06,496.14,0.0,179,23.34,0.01,0.0,0.0,0.56,3.72
44,3170.11,539.53,0.68,45,230.58,0.13,0.0,0.27,0.0,11.32
43,4024.35,578.65,0.67,59,240.77,2.62,0.0,0.0,4.42,0.0
45,3231.87,519.33,0.01,184,0.39,0.0,0.05,0.27,0.73,0.0
44,2843.49,525.91,0.0,180,0.0,0.15,0.01,0.05,0.0,0.0
47,5095.55,763.23,0.99,24,538.48,0.0,18.65,0.0,65.31,26.16
43,2182.26,573.39,0.68,45,110.81,0.15,0.0,0.0,12.26,19.62
45,2129.89,570.45,0.67,46,228.63,0.02,0.0,0.0,1.27,26.66
42,3452.09,610.03,0.66,57,272.74,0.0,0.24,1464.44,6.31,14.89
41,3643.79,580.22,0.65,61,194.92,0.0,0.51,514.11,0.0,0.0
43,7206.27,779.95,1.0,20,814.61,186.21,5.32,0.0,51.28,34.04
38,3554.26,587.33,0.62,58,316.9,0.0,0.88,401.74,0.0,4.83
42,5247.96,719.09,1.0,34,662.19,1.01,44.5,0.0,1.02,23.87
44,3022.35,579.02,0.65,46,138.34,0.08,0.0,0.0,0.96,0.0
42,2112.86,491.35,0.0,182,0.58,0.0,0.0,0.0,0.0,0.0
42,3111.77,580.32,0.64,62,233.84,0.0,0.0,0.0,4.57,0.0
43,5325.94,796.39,1.0,38,643.67,0.0,33.0,0.0,68.42,73.42
42,6555.2,785.67,0.99,27,719.83,126.9,0.0,43.87,25.37,39.76
45,4050.34,778.6,0.98,47,491.76,0.44,21.85,11.9,45.1,54.89
43,2741.63,569.37,0.72,45,172.77,0.06,0.0,0.4,9.24,6.14
42,6244.6,791.37,1.0,18,740.59,153.7,10.14,9.22,55.8,46.2
41,2368.86,552.64,0.02,179,0.0,0.0,0.01,0.1,0.49,1.32
44,5301.98,763.86,0.99,34,496.85,0.26,33.31,10.41,101.5,51.39
44,7007.88,803.01,1.0,23,933.88,22.48,0.0,0.0,52.24,41.25
43,5514.18,784.8,1.0,30,459.28,0.0,41.74,20.59,33.02,67.19
43,3103.46,458.73,0.0,181,0.0,0.0,0.09,0.01,0.46,0.0
